frozenset({'whole milk', 'beef', 'rolls/buns'}),	0.00681240467717336
frozenset({'whole milk', 'hygiene articles', 'other vegetables'}),	0.005185561769191663
frozenset({'fruit/vegetable juice', 'yogurt', 'other vegetables'}),	0.008235892221657347
frozenset({'whole milk', 'shopping bags', 'other vegetables'}),	0.007625826131164209
frozenset({'whole milk', 'soda', 'yogurt'}),	0.01047280122013218
frozenset({'bottled beer', 'whole milk', 'other vegetables'}),	0.007625826131164209
frozenset({'whole milk', 'pastry', 'tropical fruit'}),	0.006710726995424504
frozenset({'newspapers', 'whole milk', 'yogurt'}),	0.0066090493136756485
frozenset({'citrus fruit', 'root vegetables', 'other vegetables'}),	0.010371123538383325
frozenset({'whole milk', 'frankfurter', 'tropical fruit'}),	0.005185561769191663
frozenset({'newspapers', 'whole milk', 'tropical fruit'}),	0.005083884087442806
frozenset({'whole milk', 'yogurt', 'domestic eggs'}),	0.007727503812913066
frozenset({'bottled water', 'fruit/vegetable juice', 'soda'}),	0.005185561769191663
frozenset({'fruit/vegetable juice', 'other vegetables', 'tropical fruit'}),	0.0066090493136756485
frozenset({'whole milk', 'other vegetables', 'napkins'}),	0.00681240467717336
frozenset({'butter', 'whipped/sour cream', 'other vegetables'}),	0.005795627859684799
frozenset({'whole milk', 'frozen vegetables', 'root vegetables'}),	0.0062023385866802234
frozenset({'whole milk', 'margarine', 'other vegetables'}),	0.009252669039145907
frozenset({'citrus fruit', 'rolls/buns', 'yogurt'}),	0.005795627859684799
frozenset({'whipped/sour cream', 'yogurt', 'other vegetables'}),	0.010167768174885612
frozenset({'brown bread', 'yogurt', 'other vegetables'}),	0.005185561769191663
frozenset({'butter', 'whole milk', 'domestic eggs'}),	0.005998983223182512
frozenset({'whole milk', 'shopping bags', 'yogurt'}),	0.0052872394509405184
frozenset({'root vegetables', 'other vegetables', 'domestic eggs'}),	0.007320793085917641
frozenset({'citrus fruit', 'whole milk', 'whipped/sour cream'}),	0.00630401626842908
frozenset({'newspapers', 'yogurt', 'other vegetables'}),	0.005592272496187087
frozenset({'whipped/sour cream', 'other vegetables', 'domestic eggs'}),	0.005083884087442806
frozenset({'whole milk', 'curd', 'rolls/buns'}),	0.005897305541433655
frozenset({'butter', 'whole milk', 'yogurt'}),	0.009354346720894764
frozenset({'newspapers', 'rolls/buns', 'yogurt'}),	0.005083884087442806
frozenset({'whole milk', 'onions', 'other vegetables'}),	0.0066090493136756485
frozenset({'rolls/buns', 'soda', 'yogurt'}),	0.00864260294865277
frozenset({'margarine', 'yogurt', 'other vegetables'}),	0.0056939501779359435
frozenset({'curd', 'yogurt', 'tropical fruit'}),	0.0052872394509405184
frozenset({'sausage', 'soda', 'other vegetables'}),	0.007219115404168785
frozenset({'whole milk', 'whipped/sour cream', 'rolls/buns'}),	0.007829181494661922
frozenset({'whole milk', 'yogurt', 'tropical fruit'}),	0.015149974580579562
frozenset({'newspapers', 'whole milk', 'root vegetables'}),	0.005795627859684799
frozenset({'pork', 'whole milk', 'root vegetables'}),	0.00681240467717336
frozenset({'soda', 'yogurt', 'tropical fruit'}),	0.0066090493136756485
frozenset({'pork', 'whole milk', 'other vegetables'}),	0.010167768174885612
frozenset({'newspapers', 'rolls/buns', 'other vegetables'}),	0.005490594814438231
frozenset({'root vegetables', 'other vegetables', 'tropical fruit'}),	0.012302999491611592
frozenset({'whole milk', 'soda', 'shopping bags'}),	0.00681240467717336
frozenset({'rolls/buns', 'root vegetables', 'tropical fruit'}),	0.005897305541433655
frozenset({'whole milk', 'shopping bags', 'rolls/buns'}),	0.0052872394509405184
frozenset({'yogurt', 'other vegetables', 'domestic eggs'}),	0.005795627859684799
frozenset({'bottled water', 'soda', 'other vegetables'}),	0.0056939501779359435
frozenset({'butter', 'whole milk', 'whipped/sour cream'}),	0.006710726995424504
frozenset({'whole milk', 'rolls/buns', 'tropical fruit'}),	0.010981189628876462
frozenset({'onions', 'other vegetables', 'root vegetables'}),	0.0056939501779359435
frozenset({'soda', 'other vegetables', 'tropical fruit'}),	0.007219115404168785
frozenset({'bottled water', 'rolls/buns', 'soda'}),	0.00681240467717336
frozenset({'whole milk', 'brown bread', 'yogurt'}),	0.0071174377224199285
frozenset({'citrus fruit', 'yogurt', 'other vegetables'}),	0.007625826131164209
frozenset({'butter', 'root vegetables', 'other vegetables'}),	0.0066090493136756485
frozenset({'rolls/buns', 'beef', 'other vegetables'}),	0.005795627859684799
frozenset({'whole milk', 'soda', 'other vegetables'}),	0.013929842399593289
frozenset({'bottled beer', 'whole milk', 'yogurt'}),	0.005185561769191663
frozenset({'bottled water', 'whole milk', 'tropical fruit'}),	0.008032536858159633
frozenset({'whipped/sour cream', 'yogurt', 'root vegetables'}),	0.006405693950177936
frozenset({'whole milk', 'other vegetables', 'rolls/buns'}),	0.017895271987798677
frozenset({'whole milk', 'frozen vegetables', 'yogurt'}),	0.006100660904931368
frozenset({'whole milk', 'whipped/sour cream', 'root vegetables'}),	0.00945602440264362
frozenset({'bottled water', 'whole milk', 'root vegetables'}),	0.007320793085917641
frozenset({'citrus fruit', 'whole milk', 'root vegetables'}),	0.009150991357397052
frozenset({'whole milk', 'cream cheese ', 'yogurt'}),	0.0066090493136756485
frozenset({'whole milk', 'curd', 'other vegetables'}),	0.009862735129639044
frozenset({'pip fruit', 'whole milk', 'other vegetables'}),	0.013523131672597865
frozenset({'whole milk', 'margarine', 'yogurt'}),	0.007015760040671073
frozenset({'curd', 'root vegetables', 'other vegetables'}),	0.005490594814438231
frozenset({'whole milk', 'sausage', 'soda'}),	0.006710726995424504
frozenset({'rolls/buns', 'whipped/sour cream', 'other vegetables'}),	0.006710726995424504
frozenset({'pip fruit', 'whole milk', 'domestic eggs'}),	0.005388917132689374
frozenset({'citrus fruit', 'rolls/buns', 'other vegetables'}),	0.005998983223182512
frozenset({'whole milk', 'other vegetables', 'chocolate'}),	0.005490594814438231
frozenset({'pip fruit', 'whole milk', 'root vegetables'}),	0.008947635993899338
frozenset({'newspapers', 'other vegetables', 'root vegetables'}),	0.005998983223182512
frozenset({'yogurt', 'other vegetables', 'tropical fruit'}),	0.012302999491611592
frozenset({'soda', 'other vegetables', 'root vegetables'}),	0.008235892221657347
frozenset({'whole milk', 'rolls/buns', 'domestic eggs'}),	0.0066090493136756485
frozenset({'pip fruit', 'other vegetables', 'citrus fruit'}),	0.005897305541433655
frozenset({'whole milk', 'soda', 'pastry'}),	0.008235892221657347
frozenset({'fruit/vegetable juice', 'whole milk', 'root vegetables'}),	0.006507371631926792
frozenset({'rolls/buns', 'sausage', 'shopping bags'}),	0.005998983223182512
frozenset({'whole milk', 'yogurt', 'napkins'}),	0.006100660904931368
frozenset({'soda', 'other vegetables', 'domestic eggs'}),	0.005083884087442806
frozenset({'whole milk', 'root vegetables', 'rolls/buns'}),	0.012709710218607015
frozenset({'pip fruit', 'whole milk', 'whipped/sour cream'}),	0.005998983223182512
frozenset({'bottled water', 'other vegetables', 'tropical fruit'}),	0.0062023385866802234
frozenset({'citrus fruit', 'other vegetables', 'tropical fruit'}),	0.009049313675648195
frozenset({'whole milk', 'frankfurter', 'root vegetables'}),	0.005083884087442806
frozenset({'bottled water', 'sausage', 'other vegetables'}),	0.005083884087442806
frozenset({'yogurt', 'shopping bags', 'other vegetables'}),	0.005388917132689374
frozenset({'bottled water', 'soda', 'tropical fruit'}),	0.005185561769191663
frozenset({'bottled water', 'citrus fruit', 'other vegetables'}),	0.005083884087442806
frozenset({'domestic eggs', 'whole milk', 'tropical fruit'}),	0.006914082358922217
frozenset({'tropical fruit', 'pip fruit', 'citrus fruit'}),	0.005592272496187087
frozenset({'whole milk', 'yogurt', 'root vegetables'}),	0.014539908490086425
frozenset({'bottled water', 'whole milk', 'other vegetables'}),	0.010777834265378749
frozenset({'whole milk', 'soda', 'tropical fruit'}),	0.007829181494661922
frozenset({'butter', 'whole milk', 'citrus fruit'}),	0.005083884087442806
frozenset({'whole milk', 'rolls/buns', 'napkins'}),	0.0052872394509405184
frozenset({'whole milk', 'other vegetables', 'tropical fruit'}),	0.01708185053380783
frozenset({'other vegetables', 'pastry', 'yogurt'}),	0.0066090493136756485
frozenset({'rolls/buns', 'other vegetables', 'tropical fruit'}),	0.007829181494661922
frozenset({'citrus fruit', 'whole milk', 'yogurt'}),	0.010269445856634469
frozenset({'whole milk', 'hamburger meat', 'other vegetables'}),	0.00630401626842908
frozenset({'butter', 'whole milk', 'root vegetables'}),	0.008235892221657347
frozenset({'pip fruit', 'whole milk', 'tropical fruit'}),	0.008439247585155059
frozenset({'rolls/buns', 'margarine', 'other vegetables'}),	0.005185561769191663
frozenset({'curd', 'other vegetables', 'tropical fruit'}),	0.0052872394509405184
frozenset({'sausage', 'soda', 'yogurt'}),	0.005592272496187087
frozenset({'whole milk', 'sausage', 'yogurt'}),	0.008744280630401627
frozenset({'whole milk', 'frankfurter', 'rolls/buns'}),	0.005998983223182512
frozenset({'curd', 'yogurt', 'other vegetables'}),	0.006100660904931368
frozenset({'white bread', 'whole milk', 'other vegetables'}),	0.005897305541433655
frozenset({'bottled water', 'citrus fruit', 'whole milk'}),	0.005897305541433655
frozenset({'whole milk', 'sausage', 'tropical fruit'}),	0.007219115404168785
frozenset({'brown bread', 'whole milk', 'root vegetables'}),	0.0056939501779359435
frozenset({'pip fruit', 'whole milk', 'rolls/buns'}),	0.0062023385866802234
frozenset({'whole milk', 'beef', 'yogurt'}),	0.006100660904931368
frozenset({'rolls/buns', 'shopping bags', 'other vegetables'}),	0.0052872394509405184
frozenset({'whole milk', 'root vegetables', 'chicken'}),	0.005998983223182512
frozenset({'whole milk', 'sausage', 'rolls/buns'}),	0.009354346720894764
frozenset({'frankfurter', 'whole milk', 'yogurt'}),	0.0062023385866802234
frozenset({'butter', 'other vegetables', 'tropical fruit'}),	0.005490594814438231
frozenset({'pip fruit', 'root vegetables', 'other vegetables'}),	0.00813421453990849
frozenset({'whole milk', 'whipped/sour cream', 'soda'}),	0.005490594814438231
frozenset({'whole milk', 'curd', 'root vegetables'}),	0.0062023385866802234
frozenset({'citrus fruit', 'whole milk', 'rolls/buns'}),	0.007219115404168785
frozenset({'pip fruit', 'whole milk', 'sausage'}),	0.005592272496187087
frozenset({'soda', 'pastry', 'other vegetables'}),	0.005490594814438231
frozenset({'whole milk', 'soda', 'domestic eggs'}),	0.005185561769191663
frozenset({'fruit/vegetable juice', 'other vegetables', 'root vegetables'}),	0.0066090493136756485
frozenset({'rolls/buns', 'pastry', 'other vegetables'}),	0.006100660904931368
frozenset({'rolls/buns', 'other vegetables', 'root vegetables'}),	0.012201321809862735
frozenset({'pip fruit', 'whipped/sour cream', 'other vegetables'}),	0.005592272496187087
frozenset({'whole milk', 'other vegetables', 'domestic eggs'}),	0.012302999491611592
frozenset({'whole milk', 'soda', 'root vegetables'}),	0.00813421453990849
frozenset({'whole milk', 'curd', 'whipped/sour cream'}),	0.005897305541433655
frozenset({'bottled water', 'bottled beer', 'whole milk'}),	0.006100660904931368
frozenset({'sausage', 'soda', 'shopping bags'}),	0.0056939501779359435
frozenset({'pip fruit', 'whole milk', 'citrus fruit'}),	0.005185561769191663
frozenset({'rolls/buns', 'other vegetables', 'domestic eggs'}),	0.005897305541433655
frozenset({'butter', 'whole milk', 'other vegetables'}),	0.011489578037620742
frozenset({'fruit/vegetable juice', 'rolls/buns', 'whole milk'}),	0.005592272496187087
frozenset({'bottled water', 'rolls/buns', 'tropical fruit'}),	0.005388917132689374
frozenset({'pip fruit', 'whole milk', 'yogurt'}),	0.009557702084392475
frozenset({'rolls/buns', 'soda', 'other vegetables'}),	0.009862735129639044
frozenset({'bottled water', 'root vegetables', 'other vegetables'}),	0.007015760040671073
frozenset({'whipped/sour cream', 'other vegetables', 'root vegetables'}),	0.008540925266903915
frozenset({'whole milk', 'frozen vegetables', 'other vegetables'}),	0.009659379766141332
frozenset({'whole milk', 'yogurt', 'rolls/buns'}),	0.015556685307574987
frozenset({'cream cheese ', 'yogurt', 'other vegetables'}),	0.0052872394509405184
frozenset({'whole milk', 'sausage', 'pastry'}),	0.0056939501779359435
frozenset({'fruit/vegetable juice', 'whole milk', 'tropical fruit'}),	0.005998983223182512
frozenset({'whole milk', 'yogurt', 'pastry'}),	0.009150991357397052
frozenset({'rolls/buns', 'pastry', 'yogurt'}),	0.005795627859684799
frozenset({'bottled water', 'whole milk', 'soda'}),	0.0075241484494153535
frozenset({'bottled water', 'rolls/buns', 'whole milk'}),	0.008744280630401627
frozenset({'whole milk', 'whipped/sour cream', 'yogurt'}),	0.010879511947127605
frozenset({'whole milk', 'curd', 'tropical fruit'}),	0.006507371631926792
frozenset({'whole milk', 'yogurt', 'coffee'}),	0.005083884087442806
frozenset({'rolls/buns', 'frankfurter', 'other vegetables'}),	0.005592272496187087
frozenset({'sausage', 'yogurt', 'other vegetables'}),	0.00813421453990849
frozenset({'rolls/buns', 'sausage', 'yogurt'}),	0.005998983223182512
frozenset({'whole milk', 'margarine', 'rolls/buns'}),	0.007930859176410779
frozenset({'pip fruit', 'other vegetables', 'tropical fruit'}),	0.00945602440264362
frozenset({'butter', 'rolls/buns', 'other vegetables'}),	0.0056939501779359435
frozenset({'pip fruit', 'yogurt', 'other vegetables'}),	0.00813421453990849
frozenset({'other vegetables', 'pastry', 'root vegetables'}),	0.005897305541433655
frozenset({'whole milk', 'whipped/sour cream', 'tropical fruit'}),	0.007930859176410779
frozenset({'newspapers', 'whole milk', 'other vegetables'}),	0.008337569903406202
frozenset({'citrus fruit', 'whole milk', 'tropical fruit'}),	0.009049313675648195
frozenset({'whole milk', 'margarine', 'domestic eggs'}),	0.005185561769191663
frozenset({'whole milk', 'sausage', 'whipped/sour cream'}),	0.005083884087442806
frozenset({'pork', 'rolls/buns', 'other vegetables'}),	0.005592272496187087
frozenset({'soda', 'yogurt', 'other vegetables'}),	0.008337569903406202
frozenset({'pastry', 'other vegetables', 'tropical fruit'}),	0.005083884087442806
frozenset({'citrus fruit', 'yogurt', 'tropical fruit'}),	0.00630401626842908
frozenset({'chicken', 'whole milk', 'other vegetables'}),	0.008439247585155059
frozenset({'rolls/buns', 'yogurt', 'other vegetables'}),	0.011489578037620742
frozenset({'fruit/vegetable juice', 'whole milk', 'yogurt'}),	0.00945602440264362
frozenset({'whole milk', 'chicken', 'rolls/buns'}),	0.0052872394509405184
frozenset({'whole milk', 'sausage', 'root vegetables'}),	0.007727503812913066
frozenset({'brown bread', 'whole milk', 'other vegetables'}),	0.009354346720894764
frozenset({'coffee', 'whole milk', 'other vegetables'}),	0.006405693950177936
frozenset({'whole milk', 'shopping bags', 'root vegetables'}),	0.0052872394509405184
frozenset({'whole milk', 'oil', 'other vegetables'}),	0.005083884087442806
frozenset({'bottled water', 'butter', 'whole milk'}),	0.005388917132689374
frozenset({'brown bread', 'soda', 'whole milk'}),	0.005083884087442806
frozenset({'pip fruit', 'whole milk', 'pastry'}),	0.005083884087442806
frozenset({'brown bread', 'whole milk', 'rolls/buns'}),	0.0052872394509405184
frozenset({'pip fruit', 'yogurt', 'tropical fruit'}),	0.006405693950177936
frozenset({'bottled water', 'whole milk', 'yogurt'}),	0.009659379766141332
frozenset({'pork', 'other vegetables', 'root vegetables'}),	0.007015760040671073
frozenset({'whole milk', 'beef', 'root vegetables'}),	0.008032536858159633
frozenset({'bottled water', 'soda', 'yogurt'}),	0.007422470767666497
frozenset({'whole milk', 'sugar', 'other vegetables'}),	0.00630401626842908
frozenset({'bottled water', 'rolls/buns', 'yogurt'}),	0.0071174377224199285
frozenset({'rolls/buns', 'soda', 'pastry'}),	0.005388917132689374
frozenset({'whole milk', 'pastry', 'root vegetables'}),	0.0056939501779359435
frozenset({'pork', 'whole milk', 'rolls/buns'}),	0.0062023385866802234
frozenset({'whole milk', 'curd', 'yogurt'}),	0.010066090493136757
frozenset({'whole milk', 'root vegetables', 'domestic eggs'}),	0.008540925266903915
frozenset({'citrus fruit', 'whipped/sour cream', 'other vegetables'}),	0.0056939501779359435
frozenset({'sausage', 'other vegetables', 'tropical fruit'}),	0.005998983223182512
frozenset({'whole milk', 'frozen vegetables', 'rolls/buns'}),	0.005083884087442806
frozenset({'whole milk', 'yogurt', 'other vegetables'}),	0.02226741230299949
frozenset({'sausage', 'other vegetables', 'root vegetables'}),	0.00681240467717336
frozenset({'bottled beer', 'rolls/buns', 'whole milk'}),	0.005388917132689374
frozenset({'whole milk', 'whipped/sour cream', 'domestic eggs'}),	0.0056939501779359435
frozenset({'beef', 'yogurt', 'other vegetables'}),	0.005185561769191663
frozenset({'citrus fruit', 'whole milk', 'domestic eggs'}),	0.0056939501779359435
frozenset({'pip fruit', 'rolls/buns', 'other vegetables'}),	0.005083884087442806
frozenset({'fruit/vegetable juice', 'soda', 'yogurt'}),	0.005083884087442806
frozenset({'butter', 'yogurt', 'other vegetables'}),	0.006405693950177936
frozenset({'rolls/buns', 'soda', 'tropical fruit'}),	0.005388917132689374
frozenset({'bottled water', 'rolls/buns', 'other vegetables'}),	0.007320793085917641
frozenset({'rolls/buns', 'yogurt', 'root vegetables'}),	0.007219115404168785
frozenset({'root vegetables', 'frozen vegetables', 'other vegetables'}),	0.006100660904931368
frozenset({'other vegetables', 'yogurt', 'root vegetables'}),	0.012913065582104729
frozenset({'bottled water', 'fruit/vegetable juice', 'whole milk'}),	0.005795627859684799
frozenset({'whole milk', 'frankfurter', 'other vegetables'}),	0.007625826131164209
